Image_name;Cell_id;RgbMean_r;RgbMean_g;RgbMean_b;Canny_thresh_10;Canny_thresh_15;Canny_thresh_20;Canny_thresh_25;Canny_thresh_30;Canny_thresh_35;Canny_thresh_40;Canny_thresh_45;Canny_thresh_50;Canny_thresh_55;Canny_thresh_60;Canny_thresh_65;Canny_thresh_70;Canny_thresh_75;Canny_thresh_80;Canny_thresh_85;Canny_thresh_90;Canny_thresh_95;Canny_thresh_100;Mean;Modus;Mean_dev;Modus_dev;Harris_Q0.02_D5;Harris_Q0.02_D10;Harris_Q0.02_D20;Harris_Q0.16_D5;Harris_Q0.16_D10;Harris_Q0.16_D20;Road;Main_road;Laws_W7_b;Laws_W7_o;Laws_W7_r;Laws_W7_v_r;Laws_W7_v_u;Laws_W11_b;Laws_W11_o;Laws_W11_r;Laws_W11_v_r;Laws_W11_v_u;Laws_W15_b;Laws_W15_o;Laws_W15_r;Laws_W15_v_r;Laws_W15_v_u;Laws_W31_b;Laws_W31_o;Laws_W31_r;Laws_W31_v_r;Laws_W31_v_u;b;v;r
F:\project\fid15\3\01.bmp;37;64.3278;69.6043;67.2732;992;947;763;704;662;562;460;299;245;163;126;122;117;103;23;20;14;8;7;125.692;180;65.0345;84.7861;2;1;1;0;0;0;11;0;448;1614;205;441;1136;300;1912;240;399;993;157;2007;564;423;693;205;2261;413;493;472;0;1;1
F:\project\fid15\3\01.bmp;38;65.9438;70.8806;68.4475;1013;967;783;696;613;512;323;270;173;98;71;31;25;25;0;0;0;0;0;115.902;180;70.3959;95.5275;14;10;5;2;2;1;836;0;1101;1527;277;441;498;571;1961;436;407;469;380;1679;864;502;419;235;1425;664;779;741;1;2;0
F:\project\fid15\3\01.bmp;39;50.6636;60.815;59.1878;963;919;668;585;471;415;194;165;85;42;38;32;31;0;0;0;0;0;0;161.093;180;40.4187;44.6233;2;1;0;1;1;0;0;0;102;835;72;1750;1085;107;798;130;1821;988;79;806;218;2104;637;22;419;146;3232;25;0;2;0
F:\project\fid15\3\01.bmp;40;52.4186;60.9716;60.7869;873;750;580;487;442;410;319;280;266;206;189;158;131;126;85;63;42;42;42;164.172;180;53.9788;56.2521;4;2;1;1;1;1;0;615;156;724;437;1973;554;217;729;464;1982;452;198;502;674;1973;497;319;290;431;2804;0;0;2;1
F:\project\fid15\3\01.bmp;41;69.7458;72.5414;71.7097;1019;964;871;806;717;648;492;369;349;278;216;139;60;0;0;0;0;0;0;136.033;180;84.3539;95.3946;13;8;5;2;2;2;0;371;900;1380;642;249;673;867;1219;1007;236;515;743;621;1724;262;494;370;523;1983;955;13;1;1;1
F:\project\fid15\3\01.bmp;42;84.6678;84.0937;82.4454;1076;1065;1022;965;903;829;734;666;570;538;426;371;209;158;116;114;77;77;46;95.6792;180;86.4967;122.757;30;17;4;4;3;2;380;0;1693;1085;951;98;17;1872;778;1087;100;7;1983;57;1697;70;37;1879;25;1913;27;0;2;1;1
F:\project\fid15\3\01.bmp;43;94.7237;93.0585;91.0505;1079;1054;1017;955;901;848;771;746;695;650;581;560;480;440;369;335;330;318;287;87.8132;0;85.2091;96.8223;36;17;8;11;5;3;275;0;1745;811;1125;100;63;2066;770;927;66;15;2235;202;1316;12;79;2387;0;1457;0;0;2;1;0
F:\project\fid15\3\01.bmp;44;103.836;97.4667;95.3208;1071;1046;1016;994;950;899;844;823;776;769;716;706;616;588;569;564;493;433;410;69.2451;0;77.6541;73.2039;40;21;7;5;4;3;762;33;1990;281;1553;20;0;2203;269;1372;0;0;2537;125;1182;0;0;2788;0;1056;0;0;2;1;1
F:\project\fid15\3\01.bmp;45;96.0312;92.7037;90.4547;1129;1095;1042;1019;961;911;842;789;741;698;650;586;539;385;338;328;258;256;188;62.9667;0;68.1718;76.8863;34;13;5;10;8;5;283;481;1984;622;1207;23;8;2180;378;1279;7;0;2338;94;1412;0;0;2516;0;1328;0;0;2;1;1
F:\project\fid15\3\01.bmp;46;96.2934;93.5676;91.0161;1078;1035;960;927;883;865;749;729;688;586;534;460;364;346;271;243;225;223;84;65.3457;0;66.8952;81.3843;32;14;5;4;3;2;20;681;1191;668;1648;4;333;1361;616;1645;0;222;1733;218;1646;0;247;1667;36;1356;0;785;2;1;1
F:\project\fid15\3\01.bmp;47;91.6366;90.4173;88.2919;1076;1031;984;963;847;804;716;677;621;587;454;363;295;247;217;213;175;159;127;72.8866;0;74.179;90.0303;24;12;5;5;3;2;244;754;1571;964;1085;95;129;1512;990;1085;38;219;1646;770;1174;0;254;1461;324;1343;0;716;1;2;1
F:\project\fid15\3\01.bmp;48;83.8075;85.8676;83.1943;1066;991;934;884;844;772;681;607;546;438;366;260;222;219;202;199;170;169;158;88.9823;180;69.8132;115.822;18;12;5;1;1;1;113;624;1676;491;988;448;241;1846;435;909;449;205;1915;315;994;470;150;1517;172;1423;594;138;2;1;1
F:\project\fid15\3\01.bmp;49;71.4131;73.7859;71.7893;1027;939;741;695;602;522;417;385;274;225;190;181;102;97;70;70;0;0;0;99.1967;180;77.1224;113.634;8;5;3;1;1;1;432;0;770;1233;356;337;1148;763;1492;347;306;936;684;1179;661;372;948;641;1644;518;547;494;1;2;0
F:\project\fid15\3\01.bmp;50;48.6288;58.993;58.0879;703;540;289;261;226;126;119;119;119;118;113;94;93;86;86;84;47;0;0;164.68;180;43.3402;45.969;1;1;1;0;0;0;0;0;85;345;241;2314;859;109;511;218;2366;640;47;639;310;2173;675;70;1249;0;2318;207;0;2;0
F:\project\fid15\3\01.bmp;51;52.546;61.3603;59.7107;880;792;596;517;434;313;152;90;62;36;0;0;0;0;0;0;0;0;0;154.455;180;47.7412;54.1473;1;1;1;0;0;0;0;0;60;982;6;1130;1666;0;1082;15;1281;1466;0;1101;187;1452;1104;0;935;0;2459;450;0;2;0
F:\project\fid15\3\01.bmp;52;78.4238;80.4477;78.917;1060;1050;985;964;920;881;767;714;576;483;440;365;250;246;232;211;172;25;24;112.87;180;81.3124;107.372;24;13;6;8;7;3;442;0;1213;1409;699;125;398;1243;1464;833;52;252;1339;799;1190;30;486;1161;892;1467;253;71;1;2;0
F:\project\fid15\3\01.bmp;53;86.1439;85.256;83.9625;1098;1052;979;951;870;824;727;658;580;539;473;439;305;263;229;198;160;155;154;100.602;0;87.5469;109.456;17;9;6;4;3;2;76;0;1414;1425;646;189;170;1534;1408;614;152;136;1586;271;1237;74;676;1452;426;1144;0;822;1;2;0
F:\project\fid15\3\01.bmp;54;93.8101;91.2661;89.7198;1094;1065;1012;993;935;900;836;781;708;620;564;539;469;378;363;331;266;252;219;82.8424;0;85.385;91.6032;26;15;3;3;3;1;35;0;1626;1073;979;52;114;1818;962;964;15;85;1818;397;1386;0;243;1983;316;1336;0;209;2;1;0
F:\project\fid15\3\01.bmp;55;82.6863;82.7901;80.7443;1076;1033;936;863;807;770;693;634;583;519;378;290;281;160;125;56;39;14;1;86.7396;180;76.0189;122.132;27;13;5;5;4;3;1015;0;1587;987;895;346;29;1854;951;743;287;9;1909;517;1184;227;7;1681;25;2076;0;62;2;1;0
F:\project\fid15\3\01.bmp;56;60.0559;65.1074;64.0125;1070;1007;878;801;737;521;292;275;236;223;133;94;69;32;32;32;32;32;32;137.147;180;71.6627;83.6017;5;4;2;0;0;0;0;0;392;1368;212;882;990;324;1354;327;1196;643;191;821;922;1627;283;222;731;781;1981;129;1;2;0
F:\project\fid15\3\01.bmp;57;80.3502;81.2157;79.8723;1008;964;836;796;755;706;595;578;560;526;485;455;410;339;289;195;153;102;100;100.339;180;83.2288;117.054;23;10;4;3;3;2;581;0;1251;605;1000;631;357;1298;401;1065;618;462;1646;109;993;686;410;1230;530;1331;718;35;2;1;1
F:\project\fid15\3\01.bmp;58;102.681;98.3335;95.2875;1130;1118;1056;1038;1019;1000;952;913;818;703;673;622;578;534;445;348;251;178;164;51.2927;0;53.2032;61.6401;39;15;5;5;4;2;586;299;1700;195;1904;18;27;1906;70;1868;0;0;2367;0;1477;0;0;1738;0;2106;0;0;2;1;1
F:\project\fid15\3\01.bmp;59;98.6358;95.8941;93.4636;1094;1081;1050;995;947;935;883;806;732;590;389;302;224;177;115;112;112;90;85;55.172;0;59.4751;67.7881;29;16;6;6;6;3;625;592;1605;258;1897;0;84;1796;225;1811;0;12;2063;107;1665;0;9;2251;37;1503;0;53;2;1;1
F:\project\fid15\3\01.bmp;60;59.7968;65.7149;64.153;890;807;626;520;438;235;122;80;58;56;47;36;35;33;30;3;3;0;0;141.316;180;64.7695;75.5435;4;3;2;2;2;2;0;0;217;1186;118;141;2182;207;1344;223;68;2002;24;1543;643;8;1626;264;1800;328;234;1218;0;2;0
F:\project\fid15\3\01.bmp;61;55.6015;61.3036;60.046;799;532;357;269;199;157;27;0;0;0;0;0;0;0;0;0;0;0;0;144.229;180;64.5508;73.8015;0;0;0;0;0;0;0;0;0;193;0;509;3142;0;241;0;503;3100;0;440;0;460;2944;0;79;0;613;3152;0;2;0
F:\project\fid15\3\01.bmp;62;47.174;57.999;57.1119;890;776;569;457;375;249;207;145;76;51;28;12;12;12;11;11;10;10;8;170.433;180;35.2147;36.4915;5;3;2;2;1;1;0;0;234;613;88;2155;754;241;468;154;2374;607;159;154;490;2351;690;91;84;523;2941;205;1;2;0
F:\project\fid15\3\01.bmp;63;77.9893;79.6426;78.1132;1140;1088;1007;978;929;843;766;683;548;508;400;352;329;237;189;86;57;56;50;102.223;0;80.8595;114.832;21;11;2;0;0;0;502;0;1388;1227;784;213;232;1364;1073;1056;194;157;970;336;2147;120;271;1023;419;1414;122;866;1;2;1
F:\project\fid15\3\01.bmp;64;79.3096;80.0939;78.8587;1061;1029;925;888;869;809;684;661;584;525;498;491;462;393;242;237;235;211;137;104.58;180;84.917;115.115;23;12;3;1;1;1;388;0;1385;1037;798;268;356;1410;1138;866;164;266;1059;790;1595;64;336;846;767;1917;0;314;1;2;1
F:\project\fid15\3\01.bmp;65;78.3887;78.0271;75.9389;1036;986;919;827;797;740;675;642;608;576;561;490;419;388;334;292;258;0;0;75.8554;0;71.149;93.8308;10;5;3;1;1;1;842;0;688;1654;651;191;660;630;2149;698;87;280;558;1472;1460;4;350;523;1803;876;19;623;1;2;0
F:\project\fid15\3\01.bmp;66;65.8364;66.5762;66.3619;1005;891;714;668;562;533;356;291;240;213;105;98;95;95;89;15;15;12;12;116.215;0;100.005;108.403;8;4;2;2;2;2;104;0;407;1023;436;664;1314;620;1054;300;658;1212;575;962;547;740;1020;209;1265;776;1356;238;1;2;0
F:\project\fid15\3\01.bmp;67;85.0445;83.1701;80.7479;1055;1019;966;952;934;895;808;754;669;609;455;375;261;224;177;25;25;0;0;68.1839;60;67.5383;67.3416;21;12;4;2;2;2;701;0;1653;1058;841;104;188;1770;1013;938;38;85;1675;170;1854;4;141;1692;108;1513;11;520;2;1;0
F:\project\fid15\3\01.bmp;68;92.1537;89.0713;86.3598;1052;1035;980;935;873;835;686;673;611;554;424;269;232;170;101;49;49;42;30;50.7383;0;53.2018;60.9215;23;11;4;4;3;3;519;0;1939;862;973;0;70;1967;751;1111;0;15;1919;309;1569;0;47;2041;0;1174;0;629;2;1;1
F:\project\fid15\3\01.bmp;69;95.5957;92.8561;90.3395;1064;1002;976;937;907;872;833;765;725;657;562;472;378;286;227;178;176;176;134;62.1309;0;65.6437;77.3307;33;15;4;4;3;2;1001;0;1737;693;1337;36;41;1752;602;1471;13;6;1959;112;1702;0;71;2317;0;1267;0;260;2;1;1
F:\project\fid15\3\01.bmp;70;77.4706;76.4862;73.6199;866;734;514;478;394;300;222;188;169;166;78;66;58;48;39;39;39;39;39;75.8382;0;68.629;97.7693;5;2;2;3;2;2;60;0;185;662;536;16;2445;259;865;440;4;2276;303;844;467;0;2230;563;698;297;0;2286;0;2;0
F:\project\fid15\3\01.bmp;71;63.0237;67.0804;63.6636;802;551;265;249;216;77;32;17;7;3;0;0;0;0;0;0;0;0;0;101.287;60;62.3502;73.4605;0;0;0;0;0;0;0;0;0;481;90;233;3040;0;686;26;170;2962;0;851;0;42;2951;0;410;0;0;3434;0;2;0
F:\project\fid15\3\01.bmp;72;61.2024;67.2307;64.5895;874;739;582;552;489;409;313;304;170;150;19;0;0;0;0;0;0;0;0;132.747;180;56.8747;74.0885;0;0;0;0;0;0;0;0;0;929;112;379;2424;0;1181;88;371;2204;0;1789;34;281;1740;0;2269;0;201;1374;0;2;0
F:\project\fid15\3\01.bmp;73;59.9953;67.0905;65.4142;844;733;621;570;480;393;263;198;163;75;71;12;0;0;0;0;0;0;0;136.103;180;64.6687;78.1633;1;1;1;0;0;0;0;0;47;623;170;979;2025;52;671;171;958;1992;0;815;265;795;1969;6;844;0;1158;1836;0;2;0
F:\project\fid15\3\01.bmp;74;62.9768;69.0866;67.8247;996;928;744;657;556;400;286;255;221;110;63;51;50;44;23;23;0;0;0;142.682;180;65.9822;75.9308;2;1;1;1;1;1;0;0;213;1735;125;393;1378;227;2134;79;392;1012;169;2260;264;360;791;20;2735;267;601;221;1;2;0
F:\project\fid15\3\01.bmp;75;74.5773;75.1392;73.3179;981;910;795;727;656;626;421;331;302;191;186;143;87;87;77;67;66;21;20;92.1428;60;79.1011;80.1451;3;3;3;0;0;0;701;0;151;1256;611;417;1409;167;1508;634;439;1096;124;1584;806;469;861;173;2401;397;336;537;0;2;0
F:\project\fid15\3\01.bmp;76;76.019;75.7287;74.6113;890;857;759;733;693;589;498;393;390;380;322;317;278;273;228;225;154;153;130;108.283;0;95.2069;99.892;16;9;2;5;4;1;486;0;755;746;538;310;1495;733;963;581;223;1344;696;822;889;173;1264;772;1412;439;108;1113;1;2;1
F:\project\fid15\3\01.bmp;77;90.8033;87.3062;84.609;1064;1036;981;914;899;857;742;716;633;562;429;381;334;269;155;115;89;62;61;42.0611;0;43.1733;52.3446;23;14;4;4;4;2;530;0;1770;550;1059;0;465;2020;382;1106;0;336;2058;213;1288;0;285;2230;397;1028;0;189;2;1;1
F:\project\fid15\3\01.bmp;78;89.4129;87.2617;84.7984;1056;1023;963;911;850;814;735;684;634;601;572;520;476;421;317;311;254;185;119;66.6064;60;66.5604;66.1058;25;12;4;6;6;3;619;0;1460;1016;1187;77;104;1436;781;1502;10;115;1466;9;2110;0;259;1625;19;2167;0;33;2;1;1
F:\project\fid15\3\01.bmp;79;87.5895;86.5796;84.1301;1079;1055;1002;963;919;874;809;740;664;596;443;369;296;201;127;89;66;61;52;72.5052;60;69.3988;69.9162;22;13;6;3;3;2;463;0;1800;798;986;188;72;1865;652;1079;176;72;1901;252;1455;158;78;1961;0;1744;0;139;2;1;1
F:\project\fid15\3\01.bmp;80;63.7958;66.8749;65.7068;841;586;411;337;332;316;176;146;130;127;93;93;31;30;0;0;0;0;0;119.037;180;81.9108;102.276;0;0;0;0;0;0;0;0;8;861;8;244;2723;8;1191;13;191;2441;2;1676;35;96;2035;13;1264;0;273;2294;0;2;0
F:\project\fid15\3\01.bmp;81;66.2211;67.9321;66.9269;783;621;512;452;307;201;139;123;119;58;20;20;0;0;0;0;0;0;0;109.275;0;89.3097;115.503;0;0;0;0;0;0;0;0;0;244;0;0;3600;0;419;0;0;3425;0;440;0;0;3404;0;4;0;0;3840;0;2;0
F:\project\fid15\3\01.bmp;82;65.4113;67.7573;66.4732;945;761;654;526;377;197;127;126;122;121;54;50;42;29;27;0;0;0;0;116.169;180;86.7046;108.775;1;1;1;0;0;0;0;0;14;718;221;358;2533;46;877;211;363;2347;0;1194;287;427;1936;0;1555;0;550;1739;0;2;0
F:\project\fid15\3\01.bmp;83;56.597;60.9719;61.3371;820;622;431;402;323;221;176;165;156;133;40;14;14;5;5;0;0;0;0;149.164;180;84.6048;90.1702;2;1;1;0;0;0;153;0;55;876;192;1328;1393;91;938;167;1368;1280;90;1252;199;1366;937;106;838;125;2065;710;0;2;0
F:\project\fid15\3\01.bmp;84;72.3265;73.308;72.5596;1051;1013;925;826;732;650;529;517;450;407;348;242;170;50;44;44;40;38;31;103.281;0;88.2506;114.86;12;9;5;2;2;2;397;0;772;934;833;1058;247;923;925;839;1024;133;959;552;1222;923;188;765;599;1235;874;371;2;2;1
F:\project\fid15\3\01.bmp;85;91.6337;89.7578;87.4082;1089;1053;975;909;847;801;694;688;577;508;480;446;366;309;300;298;289;244;215;73.475;180;71.7916;130.651;29;17;5;5;5;3;672;0;1780;867;880;133;184;1633;919;1064;65;163;1604;465;1576;44;155;1658;314;1298;2;572;2;1;1
F:\project\fid15\3\01.bmp;86;87.3962;86.1298;83.6647;1067;1027;955;931;814;753;695;682;629;612;479;405;388;358;317;303;232;178;144;71.4451;60;67.6998;67.7015;24;11;4;3;3;3;658;0;1621;774;1056;141;252;1731;600;1203;104;206;1882;208;1492;95;167;2338;266;985;51;204;2;1;1
F:\project\fid15\3\01.bmp;87;89.7536;87.7799;85.4378;1070;1064;1025;990;959;923;866;818;749;696;599;534;511;454;409;314;134;75;44;61.7066;0;64.1408;77.8963;26;15;4;0;0;0;757;0;2190;835;782;21;16;2303;606;935;0;0;2223;71;1550;0;0;2580;0;1198;0;66;2;1;1
F:\project\fid15\3\01.bmp;88;84.4435;82.969;80.8809;1095;1042;1010;973;950;879;826;767;656;554;478;464;435;373;243;125;2;2;0;67.8439;0;69.1369;82.9839;22;13;5;4;4;3;690;0;1733;1312;654;85;60;1596;1284;926;11;27;1454;474;1885;0;31;1081;5;1078;0;1680;2;1;1
F:\project\fid15\3\01.bmp;89;74.9753;76.2648;75.0471;982;920;824;735;688;653;550;536;482;433;386;318;188;123;119;95;32;5;0;97.0793;180;81.8456;117.975;14;8;3;4;4;3;663;0;899;948;882;791;324;974;771;933;834;332;967;293;1376;870;338;968;322;1033;1073;448;1;2;1
F:\project\fid15\3\01.bmp;90;74.8283;71.2383;69.9891;422;333;224;154;154;138;133;87;86;86;32;31;31;31;0;0;0;0;0;51.9964;0;60.3878;43.0198;0;0;0;0;0;0;0;0;0;53;0;7;3784;0;74;0;20;3750;0;199;2;33;3610;0;376;5;224;3239;0;2;0
F:\project\fid15\3\01.bmp;91;93.7947;86.9922;82.6348;838;719;405;251;115;34;33;32;32;27;0;0;0;0;0;0;0;0;0;27.1124;20;18.4775;19.4942;0;0;0;0;0;0;0;0;2;20;33;0;3789;0;42;54;0;3748;0;93;59;0;3692;0;37;337;0;3470;0;2;0
F:\project\fid15\3\01.bmp;92;80.1501;78.6033;75.622;927;746;498;406;256;184;137;125;123;102;88;88;85;82;71;43;20;20;20;60.4282;60;58.1116;58.0718;6;4;1;3;1;1;720;0;268;1007;609;0;1960;201;1335;764;0;1544;204;1563;961;0;1116;988;1291;474;17;1074;0;2;0
F:\project\fid15\3\01.bmp;93;86.4417;84.8881;83.5736;1079;1049;941;884;821;759;653;595;495;382;291;277;219;203;162;136;133;120;102;88.9173;0;87.548;93.14;27;14;6;5;5;3;642;0;1332;1172;917;29;394;1491;1185;940;9;219;1473;554;1525;0;292;1194;436;1141;2;1071;1;2;1
F:\project\fid15\3\01.bmp;94;86.2971;83.7929;82.5122;981;946;839;787;732;627;564;536;458;422;346;257;206;135;53;22;21;5;0;77.2953;0;87.4001;80.488;24;9;5;5;4;3;477;0;1265;880;1064;24;611;1264;971;1124;0;485;1360;520;1490;0;474;1494;646;1294;10;400;1;2;1
F:\project\fid15\3\01.bmp;95;69.9958;69.4566;69.6467;817;735;517;484;442;287;241;187;153;129;128;120;114;112;93;86;67;67;45;117.498;0;109.459;97.5242;5;5;3;0;0;0;401;0;230;801;427;133;2253;210;938;486;87;2123;239;1048;594;38;1925;385;1939;232;0;1288;1;2;0
F:\project\fid15\3\01.bmp;96;88.6597;86.775;84.2081;1087;1052;977;926;891;848;753;724;566;434;390;317;245;204;169;104;95;86;82;62.7682;60;63.8354;63.5821;25;11;5;5;3;2;1025;0;1696;967;997;29;155;1696;762;1298;10;78;1662;361;1772;0;49;1448;198;1486;0;712;2;1;0
F:\project\fid15\3\01.bmp;97;86.5697;83.9475;81.7425;1055;1026;960;910;840;814;749;707;591;558;344;286;196;140;87;21;0;0;0;59.6423;0;65.0381;73.313;17;12;6;0;0;0;952;0;1436;1280;961;29;138;1528;1193;1122;0;1;1500;438;1842;0;64;999;68;1791;0;986;2;1;1
F:\project\fid15\3\01.bmp;98;62.5216;66.1865;65.5148;931;769;597;587;552;513;480;443;378;335;306;145;48;47;1;0;0;0;0;122.772;180;80.4061;99.041;12;8;3;1;1;1;149;0;651;723;591;1613;266;692;710;660;1525;257;618;362;1073;1476;315;550;393;892;1809;200;1;2;0
F:\project\fid15\3\01.bmp;99;48.9909;55.5965;56.3392;864;742;492;372;326;251;147;114;54;49;20;0;0;0;0;0;0;0;0;169.091;180;59.7883;60.7757;2;1;2;0;0;0;7;512;40;939;15;1910;940;8;392;32;2156;1256;0;268;53;2570;953;0;410;0;3434;0;0;2;1
F:\project\fid15\4\01.bmp;0;71.0463;75.9675;69.8254;994;929;862;838;727;672;581;474;298;286;269;250;188;147;146;73;72;17;16;104.379;120;44.0732;46.8542;2;2;1;0;0;0;763;0;90;0;0;1523;2231;3;0;16;2439;1386;0;0;0;3076;768;0;0;0;2198;1646;0;2;0
F:\project\fid15\4\01.bmp;1;59.7544;67.8176;60.942;1024;973;896;857;725;691;587;509;456;432;355;304;220;177;83;82;54;54;39;126.334;120;33.3722;33.968;1;1;1;1;1;1;525;0;71;0;28;2283;1462;84;0;24;3045;691;58;0;61;3407;318;0;0;117;3638;89;0;2;0
F:\project\fid15\4\01.bmp;2;100.727;105.068;97.3832;1045;1036;995;970;918;871;852;837;808;767;735;707;663;637;543;505;488;456;442;93.7198;120;45.217;53.0135;21;11;5;1;1;1;799;0;801;28;399;1421;1195;863;13;618;2017;333;871;0;914;1930;129;1060;0;1685;851;248;0;2;0
F:\project\fid15\4\01.bmp;3;55.1457;64.5299;54.1243;263;236;214;210;207;173;157;147;146;146;142;137;136;135;131;126;122;117;115;114.142;120;19.6859;20.7519;2;2;1;0;0;0;0;0;11;2864;0;586;383;0;2863;0;855;126;0;2808;0;1036;0;0;2542;24;1032;246;0;0;0
F:\project\fid15\4\01.bmp;4;51.8754;61.4664;50.1636;102;70;69;69;64;63;62;60;56;54;29;29;26;25;18;18;13;13;0;111.336;120;10.5478;13.6508;0;0;0;0;0;0;0;0;0;3499;0;303;42;0;3450;0;378;16;0;3394;0;443;7;0;3219;0;623;2;0;0;0
F:\project\fid15\4\01.bmp;5;77.6811;85.2305;77.5016;1018;961;901;881;867;818;747;744;718;686;642;617;582;560;445;419;397;384;331;122.409;120;44.8507;44.7594;18;10;5;3;3;2;470;0;309;229;204;1766;1336;292;196;269;2669;418;19;161;716;2733;215;2;44;1523;1810;465;0;0;0
F:\project\fid15\4\01.bmp;6;64.6319;75.9144;65.8374;999;902;649;542;423;248;222;169;121;118;92;71;70;55;13;13;13;13;0;125.141;120;22.8332;23.3431;2;0;0;1;0;0;0;0;21;2;66;3430;325;2;0;103;3704;35;0;0;164;3680;0;0;0;261;3505;78;0;2;0
F:\project\fid15\4\01.bmp;7;69.0879;79.6837;69.0832;1005;927;749;662;548;465;298;245;148;133;95;53;19;0;0;0;0;0;0;118.092;120;20.8894;20.9764;2;2;2;0;0;0;0;0;30;5;0;3094;715;0;0;0;3348;496;0;0;0;3376;468;0;0;0;3325;519;0;2;0
F:\project\fid15\4\01.bmp;8;57.1569;68.9089;58.7557;860;808;479;270;167;79;14;7;7;5;0;0;0;0;0;0;0;0;0;127.764;120;10.1604;12.7879;0;0;0;0;0;0;0;0;0;2;0;3674;168;0;0;0;3790;54;0;0;0;3838;6;0;0;0;3844;0;0;2;0
F:\project\fid15\4\01.bmp;9;51.4001;59.3902;54.8861;996;952;863;780;717;583;463;420;330;170;141;131;75;74;0;0;0;0;0;152.441;180;42.9093;50.9991;0;0;0;0;0;0;0;0;0;0;0;1923;1921;0;0;0;1945;1899;0;0;0;2363;1481;0;0;0;3613;231;0;2;0
F:\project\fid15\4\01.bmp;10;77.6886;79.634;74.2594;998;931;827;765;683;608;571;562;439;401;371;352;295;267;247;225;205;204;138;88.9303;120;47.7645;59.0749;3;1;1;0;0;0;967;0;320;0;193;2023;1308;256;0;65;2807;716;0;0;224;3013;607;0;0;344;2053;1447;0;2;0
F:\project\fid15\4\01.bmp;11;87.4467;88.8236;82.9058;935;830;704;679;628;539;506;490;432;411;375;326;300;277;248;177;156;156;79;77.8801;60;42.5668;45.6231;2;1;1;0;0;0;902;0;390;0;146;1522;1786;228;0;282;1983;1351;0;0;576;2065;1203;0;0;1062;1238;1544;0;2;0
F:\project\fid15\4\01.bmp;12;105.723;106.899;100.867;990;974;913;896;838;792;706;668;593;577;539;496;469;428;387;386;380;350;348;80.0968;60;46.7021;50.1359;11;6;3;1;1;0;839;0;843;0;148;1362;1491;861;0;300;1794;889;958;0;398;1788;700;1212;0;830;864;938;0;2;0
F:\project\fid15\4\01.bmp;13;131.594;133.045;124.886;868;771;718;703;690;664;614;613;582;575;566;552;528;514;478;446;426;420;401;71.86;60;42.0506;43.1799;17;13;5;1;1;1;230;0;1548;513;240;777;766;1793;480;191;813;567;1991;501;345;686;321;2205;388;361;275;615;0;2;0
F:\project\fid15\4\01.bmp;14;106.113;108.556;100.897;847;789;754;707;676;665;640;622;604;595;565;541;538;531;447;403;358;350;272;85.948;120;45.8278;59.7843;11;6;5;2;1;1;0;0;732;636;81;999;1396;771;586;70;1399;1018;794;538;304;1476;732;846;407;580;812;1199;0;2;0
F:\project\fid15\4\01.bmp;15;90.1623;96.467;89.1491;1105;1097;1058;1037;978;931;891;881;829;789;726;711;684;670;644;613;566;511;457;122.92;120;53.8506;53.6908;24;8;3;4;3;2;140;0;699;0;220;1410;1515;768;0;292;2049;735;420;0;931;2052;441;428;0;1468;1078;870;1;2;1
F:\project\fid15\4\01.bmp;16;85.1111;93.0697;85.7224;1027;960;857;795;759;714;622;580;548;522;490;456;378;363;341;319;298;293;273;126.771;120;45.7152;46.0215;19;9;3;3;2;2;336;0;431;5;590;2229;589;317;0;892;2481;154;77;0;1497;2168;102;353;0;1672;1687;132;1;2;1
F:\project\fid15\4\01.bmp;17;61.5026;73.5533;62.8416;954;834;592;388;154;58;22;22;18;17;15;15;12;10;0;0;0;0;0;125.894;120;15.3434;16.4369;0;0;0;0;0;0;0;0;0;3;0;3763;78;0;0;0;3843;1;0;0;0;3844;0;0;0;0;3844;0;0;2;0
F:\project\fid15\4\01.bmp;18;71.0492;80.2882;70.6241;967;932;789;716;563;460;260;252;239;144;12;12;7;0;0;0;0;0;0;117.815;120;29.5062;29.6837;1;1;1;0;0;0;0;0;149;0;22;2954;719;154;0;38;3357;295;63;0;168;3387;226;0;0;241;2982;621;0;2;0
F:\project\fid15\4\01.bmp;19;50.9638;58.8842;55.5741;1023;979;795;620;469;322;227;163;55;42;40;40;0;0;0;0;0;0;0;157.533;180;31.0906;38.3604;0;0;0;0;0;0;0;0;0;0;0;670;3174;0;0;0;1435;2409;0;0;0;2437;1407;0;0;0;3226;618;0;2;0
F:\project\fid15\4\01.bmp;20;78.294;81.2934;75.2992;1025;965;903;886;829;750;617;555;532;520;467;373;310;302;286;224;196;192;159;93.9017;120;49.1404;56.9453;11;7;3;0;0;0;691;0;238;0;22;1394;2190;232;0;4;1938;1670;43;0;257;2133;1411;0;0;454;1479;1911;0;2;0
F:\project\fid15\4\01.bmp;21;100.482;99.8598;93.4394;1004;925;837;823;742;671;621;550;537;468;397;388;368;355;337;293;173;134;98;65.8704;60;37.8112;37.9179;5;2;2;0;0;0;1146;0;339;0;95;1025;2385;336;0;31;1499;1978;110;0;408;1501;1825;0;0;1071;219;2554;0;2;0
